plume_id,datetime,latitude,longitude,plume_png
emi20231010t052236p04020-C,2023-10-10T05:22:36+00,39.668323531882834,60.204853074054114,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/10/emi20231010t052236p04020-C/emi20231010t052236p04020-C_l3a-vis-ch4-mfa-v3_plume.png
emi20240130t112621p08007-B,2024-01-30T11:26:21+00,28.61961475393736,7.708793559596643,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/01/30/emi20240130t112621p08007-B/emi20240130t112621p08007-B_l3a-vis-ch4-mfa-v3_plume.png
emi20240621t082746p06048-B,2024-06-21T08:27:46+00,25.29447943133501,55.65711501161306,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/06/21/emi20240621t082746p06048-B/emi20240621t082746p06048-B_l3a-vis-ch4-mfa-v3_plume.png
emi20240825t064423p04027-B,2024-08-25T06:44:23+00,25.297642400810773,55.6526447994834,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/08/25/emi20240825t064423p04027-B/emi20240825t064423p04027-B_l3a-vis-ch4-mfa-v3_plume.png
emi20240930t091314p06024-C,2024-09-30T09:13:14+00,36.1173934622459,40.80998908937093,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/09/30/emi20240930t091314p06024-C/emi20240930t091314p06024-C_l3a-vis-ch4-mfa-v3_plume.png
emi20241202t071056p05010-D,2024-12-02T07:10:56+00,30.3539216466784,49.92192917977047,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/12/02/emi20241202t071056p05010-D/emi20241202t071056p05010-D_l3a-vis-ch4-mfa-v3_plume.png
emi20241217t045523p03003-R,2024-12-17T04:55:23+00,36.74737951271506,113.1056132559716,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/12/17/emi20241217t045523p03003-R/emi20241217t045523p03003-R_l3a-vis-ch4-mfa-v3_plume.png
emi20250128t063810p05012-B,2025-01-28T06:38:10+00,27.042870948399923,75.80051207411412,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/01/28/emi20250128t063810p05012-B/emi20250128t063810p05012-B_l3a-vis-ch4-mfa-v3_plume.png
