path,plume_id,bands,height,width,shape_ok,crs,pixel_size_x,pixel_size_y,center_lon,center_lat,plume_lon,plume_lat,center_offset_m,center_offset_px
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20230625t221550p0000-A_l89_sr_LANDSAT_8_20230626T182752Z.tif,GAO20230625t221550p0000-A,10,520,518,False,EPSG:32611,30.0,-30.0,-118.51549820939196,34.33025538028581,-118.51558339905388,34.3302601340109,7.8573549491072265,0.26191183163690757
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20220610t183846p0000-B_l89_sr_LANDSAT_9_20220611T171320Z.tif,GAO20220610t183846p0000-B,10,519,519,False,EPSG:32614,30.0,-30.0,-100.39611385467734,35.46304043341357,-100.396199,35.463029,7.832131739009675,0.26107105796698915
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241111t103920c00s4001-D_l89_sr_LANDSAT_8_20241112T100831Z.tif,tan20241111t103920c00s4001-D,10,526,525,False,EPSG:32632,30.0,-30.0,5.944142116939845,31.83470631032595,5.944107455903833,31.834642472843072,7.802015732269372,0.26006719107564574
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t044014p03003-A_l89_sr_LANDSAT_9_20230629T063526Z.tif,emi20230629t044014p03003-A,10,523,523,False,EPSG:32641,30.0,-30.0,61.0453905912504,40.04948576718064,61.04530207468199,40.0494697084296,7.760924837706846,0.2586974945902282
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20181010t221928-B_l89_sr_LANDSAT_8_20181011T182158Z.tif,ang20181010t221928-B,10,516,515,False,EPSG:32611,30.0,-30.0,-117.83352856760735,33.93962865489298,-117.833445,33.939634,7.74854855563722,0.258284951854574
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20181010t221412-A_l89_sr_LANDSAT_8_20181011T182158Z.tif,ang20181010t221412-A,10,516,515,False,EPSG:32611,30.0,-30.0,-117.83352856760735,33.93962865489298,-117.833445,33.939634,7.74854855563722,0.258284951854574
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20250603t160225p11027-G_l89_sr_LANDSAT_8_20250603T162435Z.tif,emi20250603t160225p11027-G,10,513,512,False,EPSG:32616,30.0,-30.0,-87.23324179771436,33.3784723896209,-87.2332651515724,33.37840552419833,7.727961913031525,0.25759873043438414
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20240611t205814p0000-A_l89_sr_LANDSAT_8_20240612T182724Z.tif,GAO20240611t205814p0000-A,10,520,520,False,EPSG:32611,30.0,-30.0,-118.6508527590005,34.43156935544336,-118.65093172810512,34.43154642688238,7.691178983760908,0.25637263279203026
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20171023t184406-C_l89_sr_LANDSAT_8_20171024T182251Z.tif,ang20171023t184406-C,10,515,514,False,EPSG:32611,30.0,-30.0,-117.62009675639756,33.48997708570836,-117.6201148785575,33.4899094714703,7.68609447258711,0.256203149086237
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20200709t224635-2_l89_sr_LANDSAT_8_20200710T183357Z.tif,ang20200709t224635-2,10,524,522,False,EPSG:32611,30.0,-30.0,-119.19947605962187,35.2032119828158,-119.19948,35.2031429,7.672739357048976,0.2557579785682992
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20180922t210202-G_l89_sr_LANDSAT_8_20180923T183347Z.tif,ang20180922t210202-G,10,525,525,False,EPSG:32611,30.0,-30.0,-119.66865364984241,35.318841751662106,-119.66872361704552,35.318803723752765,7.63409400761358,0.254469800253786
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20250308t033118c00s4001-S_l89_sr_LANDSAT_9_20250309T030033Z.tif,tan20250308t033118c00s4001-S,10,531,529,False,EPSG:32650,30.0,-30.0,113.57333342154084,37.35900416005295,113.57325666192104,37.35897552905799,7.506027810759418,0.25020092702531394
