plume_id,datetime,plume_latitude,plume_longitude,l89_path
emi20230227t063058p04005-A,2023-02-27 06:30:58+00:00,35.41704256456667,44.19366003574996,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230227t063058p04005-A_l89_sr_LANDSAT_9_20230227T073916Z.tif
emi20230227t063110p04006-A,2023-02-27 06:31:10+00:00,35.30617836306861,44.37377186575358,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230227t063110p04006-A_l89_sr_LANDSAT_9_20230227T073916Z.tif
emi20230227t172227p11010-A,2023-02-27 17:22:27+00:00,32.410289930303364,-116.74765045363046,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230227t172227p11010-A_l89_sr_LANDSAT_8_20230227T182300Z.tif
emi20230327t120957p08046-A,2023-03-27 12:09:57+00:00,34.87147401641191,38.85247312110363,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230327t120957p08046-A_l89_sr_LANDSAT_8_20230328T075745Z.tif
emi20230327t134208p09041-B,2023-03-27 13:42:08+00:00,32.59965568364605,13.341569204997796,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230327t134208p09041-B_l89_sr_LANDSAT_8_20230328T093702Z.tif
emi20230329t103702p07047-A,2023-03-29 10:37:02+00:00,38.03898547345429,55.079306722557504,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230329t103702p07047-A_l89_sr_LANDSAT_9_20230330T065517Z.tif
emi20230330t111952p08038-B,2023-03-30 11:19:52+00:00,30.74598150230416,29.4234580506998,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t111952p08038-B_l89_sr_LANDSAT_8_20230331T082949Z.tif
emi20230330t125250p09037-A,2023-03-30 12:52:50+00:00,31.59531702412899,5.924880731179627,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125250p09037-A_l89_sr_LANDSAT_8_20230331T100818Z.tif
emi20230330t125302p09038-A,2023-03-30 12:53:02+00:00,31.7773195463472,5.997056643592828,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125302p09038-A_l89_sr_LANDSAT_8_20230331T100818Z.tif
emi20230330t125302p09038-B,2023-03-30 12:53:02+00:00,31.76641309173033,5.945450285491859,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125302p09038-B_l89_sr_LANDSAT_8_20230331T100818Z.tif
emi20230330t125302p09038-C,2023-03-30 12:53:02+00:00,31.78244916653389,6.215552290609878,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125302p09038-C_l89_sr_LANDSAT_8_20230331T100818Z.tif
emi20230330t125302p09038-D,2023-03-30 12:53:02+00:00,31.698859561953554,5.969268336137162,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125302p09038-D_l89_sr_LANDSAT_8_20230331T100818Z.tif
emi20230402t103159p07036-A,2023-04-02 10:31:59+00:00,29.253714649975706,21.54729469277501,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230402t103159p07036-A_l89_sr_LANDSAT_8_20230403T090104Z.tif
emi20230403t063808p05006-A,2023-04-03 06:38:08+00:00,25.903237970666524,71.57317567273802,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230403t063808p05006-A_l89_sr_LANDSAT_9_20230404T053808Z.tif
emi20230403t081031p06023-A,2023-04-03 08:10:31+00:00,24.613843769837644,46.90012092097581,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230403t081031p06023-A_l89_sr_LANDSAT_9_20230404T071725Z.tif
emi20230404t090019p06047-B,2023-04-04 09:00:19+00:00,35.302289485759786,40.44331260204589,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230404t090019p06047-B_l89_sr_LANDSAT_9_20230405T075729Z.tif
emi20230404t090019p06047-C,2023-04-04 09:00:19+00:00,35.34890150379421,40.3695678696734,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230404t090019p06047-C_l89_sr_LANDSAT_9_20230405T075729Z.tif
emi20230404t090019p06047-D,2023-04-04 09:00:19+00:00,35.37497047634892,40.37230132024678,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230404t090019p06047-D_l89_sr_LANDSAT_9_20230405T075729Z.tif
emi20230404t090031p06048-A,2023-04-04 09:00:31+00:00,35.382650016953406,40.43925025762795,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230404t090031p06048-A_l89_sr_LANDSAT_9_20230405T075729Z.tif
emi20230404t195131p13002-B,2023-04-04 19:51:31+00:00,37.87804094485837,-121.18649590883378,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230404t195131p13002-B_l89_sr_LANDSAT_8_20230405T183935Z.tif
emi20230405t190335p13004-A,2023-04-05 19:03:35+00:00,35.18680958017674,-119.11469901866104,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230405t190335p13004-A_l89_sr_LANDSAT_9_20230406T183403Z.tif
emi20230405t190335p13004-B,2023-04-05 19:03:35+00:00,35.06050133020018,-119.0264252936149,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230405t190335p13004-B_l89_sr_LANDSAT_9_20230406T183403Z.tif
emi20230406t042233p03017-A,2023-04-06 04:22:33+00:00,39.53361519131329,106.50811170462464,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230406t042233p03017-A_l89_sr_LANDSAT_8_20230407T033626Z.tif
emi20230406t181854p12020-A,2023-04-06 18:18:54+00:00,40.19775587452375,-104.6752916761268,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230406t181854p12020-A_l89_sr_LANDSAT_9_20230407T173714Z.tif
emi20230406t181906p12021-B,2023-04-06 18:19:06+00:00,40.68565736683834,-103.87494513676326,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230406t181906p12021-B_l89_sr_LANDSAT_9_20230407T173714Z.tif
emi20230407t081044p06039-A,2023-04-07 08:10:44+00:00,30.74805858954172,29.42200418874998,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230407t081044p06039-A_l89_sr_LANDSAT_8_20230407T083528Z.tif
emi20230408t103156p07002-A,2023-04-08 10:31:56+00:00,37.05627539506372,-3.713462951177064,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230408t103156p07002-A_l89_sr_LANDSAT_8_20230408T105600Z.tif
emi20230418t060625p04019-A,2023-04-18 06:06:25+00:00,37.483374852785445,110.85158137543284,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-A_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-B,2023-04-18 06:06:25+00:00,37.43724601081573,110.84671048237244,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-B_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-C,2023-04-18 06:06:25+00:00,37.4715112455028,110.83549727581352,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-C_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-D,2023-04-18 06:06:25+00:00,37.49635741308551,110.8252073676577,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-D_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-E,2023-04-18 06:06:25+00:00,37.528333484599216,110.80613289473592,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-E_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-F,2023-04-18 06:06:25+00:00,37.3853358439662,110.87064988734376,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-F_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t060625p04019-G,2023-04-18 06:06:25+00:00,37.41245749615688,110.86623507340136,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t060625p04019-G_l89_sr_LANDSAT_9_20230419T031242Z.tif
emi20230418t091152p06020-A,2023-04-18 09:11:52+00:00,38.41352581175596,61.657104458555466,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230418t091152p06020-A_l89_sr_LANDSAT_9_20230419T063004Z.tif
emi20230423t112832p08014-A,2023-04-23 11:28:32+00:00,32.1746560627512,6.477244966440566,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230423t112832p08014-A_l89_sr_LANDSAT_9_20230424T100757Z.tif
emi20230424t164949p11003-D,2023-04-24 16:49:49+00:00,38.25487642738466,-89.77977695183866,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230424t164949p11003-D_l89_sr_LANDSAT_8_20230425T163548Z.tif
emi20230424t182533p12027-A,2023-04-24 18:25:33+00:00,31.428255509713352,-104.71965218418777,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230424t182533p12027-A_l89_sr_LANDSAT_9_20230425T172708Z.tif
emi20230424t182545p12028-B,2023-04-24 18:25:45+00:00,31.039165257653977,-103.72186175991246,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230424t182545p12028-B_l89_sr_LANDSAT_9_20230425T172708Z.tif
emi20230424t182545p12028-F,2023-04-24 18:25:45+00:00,31.12579414881371,-103.57512715964111,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230424t182545p12028-F_l89_sr_LANDSAT_9_20230425T172708Z.tif
emi20230424t182545p12028-G,2023-04-24 18:25:45+00:00,31.007231593602768,-103.57297012311945,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230424t182545p12028-G_l89_sr_LANDSAT_9_20230425T172708Z.tif
emi20230425t095431p07011-A,2023-04-25 09:54:31+00:00,29.25288019678608,21.547805597157577,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230425t095431p07011-A_l89_sr_LANDSAT_8_20230426T090638Z.tif
emi20230426t025157p02010-B,2023-04-26 02:51:57+00:00,39.17625029631449,110.2816372997508,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230426t025157p02010-B_l89_sr_LANDSAT_9_20230426T031826Z.tif
emi20230426t055703p04008-A,2023-04-26 05:57:03+00:00,40.04872844355705,61.04577220097754,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230426t055703p04008-A_l89_sr_LANDSAT_9_20230426T063548Z.tif
emi20230426t055703p04008-B,2023-04-26 05:57:03+00:00,39.97622555300656,61.68376553999632,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230426t055703p04008-B_l89_sr_LANDSAT_9_20230426T063548Z.tif
emi20230426t055703p04008-C,2023-04-26 05:57:03+00:00,40.00928598849066,60.94201723639466,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230426t055703p04008-C_l89_sr_LANDSAT_9_20230426T063548Z.tif
emi20230428t073006p05004-A,2023-04-28 07:30:06+00:00,33.26695295677072,36.32880498547854,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230428t073006p05004-A_l89_sr_LANDSAT_9_20230428T080417Z.tif
emi20230428t090309p06011-A,2023-04-28 09:03:09+00:00,32.598057278425784,13.342279524276194,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230428t090309p06011-A_l89_sr_LANDSAT_9_20230428T094310Z.tif
emi20230429t064453p04024-A,2023-04-29 06:44:53+00:00,26.165549519223305,49.87475082340899,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230429t064453p04024-A_l89_sr_LANDSAT_9_20230429T071038Z.tif
emi20230430t055556p04010-A,2023-04-30 05:55:56+00:00,30.063554228641166,51.54393247177321,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230430t055556p04010-A_l89_sr_LANDSAT_8_20230430T070300Z.tif
emi20230430t055608p04011-A,2023-04-30 05:56:08+00:00,29.426344839389827,52.70377487529558,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230430t055608p04011-A_l89_sr_LANDSAT_8_20230430T070300Z.tif
emi20230505t004444p16007-A,2023-05-05 00:44:44+00:00,-22.988569819226072,148.5794616093669,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230505t004444p16007-A_l89_sr_LANDSAT_8_20230506T000503Z.tif
emi20230505t004444p16007-B,2023-05-05 00:44:44+00:00,-23.29947720467412,148.32279580972454,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230505t004444p16007-B_l89_sr_LANDSAT_8_20230506T000503Z.tif
emi20230527t133235p09034-A,2023-05-27 13:32:35+00:00,28.6370571234108,7.615539990103684,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230527t133235p09034-A_l89_sr_LANDSAT_9_20230528T095626Z.tif
emi20230527t133235p09034-B,2023-05-27 13:32:35+00:00,28.65097889720542,7.68288608518364,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230527t133235p09034-B_l89_sr_LANDSAT_9_20230528T095626Z.tif
emi20230531t102439p07050-A,2023-05-31 10:24:39+00:00,35.31442476026241,40.42434616092436,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230531t102439p07050-A_l89_sr_LANDSAT_9_20230601T075050Z.tif
emi20230531t102439p07050-B,2023-05-31 10:24:39+00:00,35.04638044371697,40.69211408124096,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230531t102439p07050-B_l89_sr_LANDSAT_9_20230601T075114Z.tif
emi20230531t102439p07050-C,2023-05-31 10:24:39+00:00,35.30449354040252,40.45076389910236,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230531t102439p07050-C_l89_sr_LANDSAT_9_20230601T075050Z.tif
emi20230531t102439p07050-D,2023-05-31 10:24:39+00:00,35.34856018431525,40.37038768147909,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230531t102439p07050-D_l89_sr_LANDSAT_9_20230601T075050Z.tif
emi20230607t062333p04033-L,2023-06-07 06:23:33+00:00,36.3985278511588,61.9086560962194,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062333p04033-L_l89_sr_LANDSAT_8_20230607T062413Z.tif
emi20230607t062333p04033-M,2023-06-07 06:23:33+00:00,36.31028472386747,61.85788109933026,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062333p04033-M_l89_sr_LANDSAT_8_20230607T062413Z.tif
emi20230607t062420p04037-A,2023-06-07 06:24:20+00:00,38.73381882242822,64.61672689751487,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062420p04037-A_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230607t062420p04037-B,2023-06-07 06:24:20+00:00,38.7872553306141,64.62141374014459,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062420p04037-B_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230607t062420p04037-C,2023-06-07 06:24:20+00:00,38.79844842413007,64.64083986862417,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062420p04037-C_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230607t062420p04037-D,2023-06-07 06:24:20+00:00,38.66221397195139,64.7742285444269,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062420p04037-D_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230607t062432p04038-A,2023-06-07 06:24:32+00:00,39.1769519616669,65.30424967224783,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062432p04038-A_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230607t062432p04038-B,2023-06-07 06:24:32+00:00,39.231056439530704,65.31588796336456,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230607t062432p04038-B_l89_sr_LANDSAT_9_20230608T061717Z.tif
emi20230613t111348p07023-A,2023-06-13 11:13:48+00:00,36.54982180039818,61.56436937513524,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-A_l89_sr_LANDSAT_8_20230614T063004Z.tif
emi20230613t111348p07023-B,2023-06-13 11:13:48+00:00,36.50259188637841,61.65891090967838,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-B_l89_sr_LANDSAT_8_20230614T063004Z.tif
emi20230613t111348p07023-C,2023-06-13 11:13:48+00:00,36.50144943318468,61.64816756443608,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-C_l89_sr_LANDSAT_8_20230614T063004Z.tif
emi20230613t111348p07023-D,2023-06-13 11:13:48+00:00,36.42688957823994,61.4777149331189,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-D_l89_sr_LANDSAT_8_20230614T063028Z.tif
emi20230613t111348p07023-E,2023-06-13 11:13:48+00:00,36.43398053908344,61.48692626452223,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-E_l89_sr_LANDSAT_8_20230614T063028Z.tif
emi20230613t111348p07023-F,2023-06-13 11:13:48+00:00,36.42027902053519,61.55114084349637,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-F_l89_sr_LANDSAT_8_20230614T063028Z.tif
emi20230613t111348p07023-G,2023-06-13 11:13:48+00:00,36.59741750053364,61.60498640285343,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-G_l89_sr_LANDSAT_8_20230614T063004Z.tif
emi20230613t111348p07023-H,2023-06-13 11:13:48+00:00,36.47266455317191,61.45685302109538,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-H_l89_sr_LANDSAT_8_20230614T063028Z.tif
emi20230613t111348p07023-I,2023-06-13 11:13:48+00:00,36.39254307421865,61.36348946390237,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230613t111348p07023-I_l89_sr_LANDSAT_8_20230614T063028Z.tif
emi20230614t102439p07027-A,2023-06-14 10:24:39+00:00,39.26754052713579,64.09436540884585,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230614t102439p07027-A_l89_sr_LANDSAT_9_20230615T062321Z.tif
emi20230614t102451p07028-A,2023-06-14 10:24:51+00:00,38.66220206294631,64.77448170923554,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-A_l89_sr_LANDSAT_9_20230615T062321Z.tif
emi20230614t102451p07028-B,2023-06-14 10:24:51+00:00,38.73406639838012,64.61727490054352,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-B_l89_sr_LANDSAT_9_20230615T062321Z.tif
emi20230614t102451p07028-C,2023-06-14 10:24:51+00:00,38.78728096648789,64.62058244971499,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230614t102451p07028-C_l89_sr_LANDSAT_9_20230615T062321Z.tif
emi20230620t193644p13023-A,2023-06-20 19:36:44+00:00,32.43289364177041,-101.8316767039614,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230620t193644p13023-A_l89_sr_LANDSAT_9_20230621T172004Z.tif
emi20230620t193644p13023-C,2023-06-20 19:36:44+00:00,32.35934285394775,-101.87075092162816,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230620t193644p13023-C_l89_sr_LANDSAT_9_20230621T172004Z.tif
emi20230620t193656p13024-E,2023-06-20 19:36:56+00:00,32.33723852252224,-101.70549097748584,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230620t193656p13024-E_l89_sr_LANDSAT_9_20230621T172004Z.tif
emi20230621t075449p05012-A,2023-06-21 07:54:49+00:00,43.55028269528506,52.39660140524984,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230621t075449p05012-A_l89_sr_LANDSAT_8_20230622T071756Z.tif
emi20230621t075449p05012-B,2023-06-21 07:54:49+00:00,43.423406570482285,52.408162306658255,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230621t075449p05012-B_l89_sr_LANDSAT_8_20230622T071756Z.tif
emi20230622t070832p05021-A,2023-06-22 07:08:32+00:00,40.21672427315562,63.4687120032666,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230622t070832p05021-A_l89_sr_LANDSAT_8_20230623T062307Z.tif
emi20230622t070832p05021-B,2023-06-22 07:08:32+00:00,40.21131913754934,63.50125680378903,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230622t070832p05021-B_l89_sr_LANDSAT_8_20230623T062307Z.tif
emi20230624t052900p04006-A,2023-06-24 05:29:00+00:00,48.23461496869791,57.348593168972656,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230624t052900p04006-A_l89_sr_LANDSAT_8_20230624T070401Z.tif
emi20230624t052900p04006-B,2023-06-24 05:29:00+00:00,48.25727693218488,57.24658440571835,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230624t052900p04006-B_l89_sr_LANDSAT_8_20230624T070401Z.tif
emi20230624t070624p05011-A,2023-06-24 07:06:24+00:00,39.50708226115873,53.59026364658669,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230624t070624p05011-A_l89_sr_LANDSAT_9_20230625T070026Z.tif
emi20230624t070624p05011-B,2023-06-24 07:06:24+00:00,39.35947208636904,53.76529825567573,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230624t070624p05011-B_l89_sr_LANDSAT_9_20230625T070026Z.tif
emi20230626t084004p06007-A,2023-06-26 08:40:04+00:00,30.444315068792,30.790593820424675,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t084004p06007-A_l89_sr_LANDSAT_9_20230627T082924Z.tif
emi20230626t101232p07010-A,2023-06-26 10:12:32+00:00,31.77739816521712,5.99645811862672,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-A_l89_sr_LANDSAT_9_20230627T100753Z.tif
emi20230626t101232p07010-B,2023-06-26 10:12:32+00:00,31.73126407106875,6.171980543606651,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-B_l89_sr_LANDSAT_9_20230627T100753Z.tif
emi20230626t101232p07010-C,2023-06-26 10:12:32+00:00,31.78212520833334,6.214864781177823,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-C_l89_sr_LANDSAT_9_20230627T100753Z.tif
emi20230626t101232p07010-D,2023-06-26 10:12:32+00:00,31.694532740975333,5.807846204614463,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-D_l89_sr_LANDSAT_9_20230627T100753Z.tif
emi20230626t101232p07010-E,2023-06-26 10:12:32+00:00,31.670042938081423,5.809518134026888,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230626t101232p07010-E_l89_sr_LANDSAT_9_20230627T100753Z.tif
emi20230627t044231p03012-A,2023-06-27 04:42:31+00:00,41.09738930891683,69.48350160195133,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230627t044231p03012-A_l89_sr_LANDSAT_8_20230627T055804Z.tif
