,Unnamed: 0,plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,simulated_512_path
207,272,GAO20230824t172827p0000-A,31.90744795009444,-101.7835898496647,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78700682770464, 31.905437794639855, -101.78086383785386, 31.910607609594024]",GAO,production,2023-12-04 18:49:20.827290+00:00,2025-03-25 22:36:52.447454+00:00,v1,,,,,358.8951639095579,55.54620768189468,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-A/GAO20230824t172827p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-A/GAO20230824t172827p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-A/GAO20230824t172827p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-A/GAO20230824t172827p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-A_sim_L9.tif
208,273,GAO20230824t172827p0000-B,31.909198345925503,-101.77633708979072,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77965799318582, 31.907054527183863, -101.77356758910655, 31.912269521855098]",GAO,production,2023-12-04 18:49:20.594338+00:00,2025-03-25 22:59:06.172185+00:00,v1,,,,,164.0322083893835,45.22148314116483,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-B/GAO20230824t172827p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-B/GAO20230824t172827p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-B/GAO20230824t172827p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-B/GAO20230824t172827p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-B_sim_L9.tif
209,274,GAO20230824t172827p0000-C,31.857991553499616,-101.76488884820276,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77020579252503, 31.85673311058319, -101.7613134939095, 31.864330611092463]",GAO,production,2023-12-04 18:46:50.222738+00:00,2025-03-25 22:59:12.052566+00:00,v1,,,,,707.7228559673509,163.1376284020652,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-C/GAO20230824t172827p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-C/GAO20230824t172827p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-C/GAO20230824t172827p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-C/GAO20230824t172827p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-C_sim_L9.tif
210,275,GAO20230824t172827p0000-D,31.85206387738269,-101.77655222231334,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78266189399983, 31.8506508525921, -101.76853013688763, 31.862653960600753]",GAO,production,2023-12-04 18:45:55.474832+00:00,2025-03-25 22:32:34.603965+00:00,v1,,,,,680.7063600878813,128.74407874345957,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-D/GAO20230824t172827p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-D/GAO20230824t172827p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-D/GAO20230824t172827p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-D/GAO20230824t172827p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-D_sim_L9.tif
211,276,GAO20230824t172827p0000-E,31.844870857410115,-101.77250975240968,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78710425586667, 31.8422012251045, -101.76154081285391, 31.863914924508123]",GAO,production,2023-12-04 18:44:34.898930+00:00,2025-03-25 22:36:56.935964+00:00,v1,,,,,1349.023829553036,253.6618828568612,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-E/GAO20230824t172827p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-E/GAO20230824t172827p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-E/GAO20230824t172827p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-E/GAO20230824t172827p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-E_sim_L9.tif
212,277,GAO20230824t172827p0000-F,31.84388092083249,-101.77852103838052,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78058225835896, 31.84257118567252, -101.77444345454474, 31.847741004131557]",GAO,production,2023-12-04 18:44:49.060048+00:00,2025-03-25 22:32:35.472892+00:00,v1,,,,,207.15969507835047,60.258865119603925,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-F/GAO20230824t172827p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-F/GAO20230824t172827p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-F/GAO20230824t172827p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-F/GAO20230824t172827p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-F_sim_L9.tif
213,278,GAO20230824t172827p0000-G,31.789767813347268,-101.76154145225334,2023-08-24 17:28:27+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7646838660005, 31.788208772049124, -101.75854871410907, 31.79337855755959]",GAO,production,2023-12-04 18:42:46.366446+00:00,2025-03-25 22:59:18.423402+00:00,v1,,,,,200.9637203860578,44.54693646492892,5.04296875,0.2412109375,167.30893979518237,2.8454786144088446,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-G/GAO20230824t172827p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-G/GAO20230824t172827p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-G/GAO20230824t172827p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-G/GAO20230824t172827p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-G_sim_L9.tif
214,279,GAO20230824t172827p0000-H,31.773796118410218,-101.75900207853375,2023-08-24 17:28:27+00:00,,CH4,mf,"[-101.76136331425725, 31.77144513106105, -101.75528186467575, 31.776660118159025]",GAO,production,2023-12-04 18:41:59.060416+00:00,2025-03-25 22:59:20.069819+00:00,v1,,,,,175.31335366101916,131.6360164181525,5.02734375,0.2222900390625,167.19323639064234,2.7165695156569147,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-H/GAO20230824t172827p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-H/GAO20230824t172827p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-H/GAO20230824t172827p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t172827p0000-H/GAO20230824t172827p0000-H_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t172827p0000-H_sim_L9.tif
215,280,GAO20230824t173950p0000-A,31.90919377508956,-101.7762878439227,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78031296525081, 31.907972823834776, -101.77416968546697, 31.913187694876765]",GAO,production,2023-12-04 18:49:20.528194+00:00,2025-03-25 22:59:21.430840+00:00,v1,,,,,266.887820320373,99.025124494123,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-A/GAO20230824t173950p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-A/GAO20230824t173950p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-A/GAO20230824t173950p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-A/GAO20230824t173950p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-A_sim_L9.tif
216,281,GAO20230824t173950p0000-B,31.91032965944624,-101.7770358880969,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78031296525081, 31.907972823834776, -101.77416968546697, 31.913187694876765]",GAO,production,2023-12-04 18:49:20.561374+00:00,2025-03-25 22:59:26.989173+00:00,v1,,,,,620.7428671097638,97.82324496748748,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-B/GAO20230824t173950p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-B/GAO20230824t173950p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-B/GAO20230824t173950p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-B/GAO20230824t173950p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-B_sim_L9.tif
217,282,GAO20230824t173950p0000-C,31.9074433699612,-101.78353444576103,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78716836894195, 31.905351572381182, -101.78107804628834, 31.910566593842038]",GAO,production,2023-12-04 18:49:20.794588+00:00,2025-03-25 22:59:30.320083+00:00,v1,,,,,406.9088765072188,113.0113974618926,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-C/GAO20230824t173950p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-C/GAO20230824t173950p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-C/GAO20230824t173950p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-C/GAO20230824t173950p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-C_sim_L9.tif
218,283,GAO20230824t173950p0000-D,31.85800872663536,-101.76479927975603,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77205006697594, 31.856647355247947, -101.75887016749137, 31.867886256675522]",GAO,production,2023-12-04 18:47:13.775224+00:00,2025-03-25 22:59:36.523897+00:00,v1,,,,,674.8294905076278,229.71489737120143,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-D/GAO20230824t173950p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-D/GAO20230824t173950p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-D/GAO20230824t173950p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-D/GAO20230824t173950p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-D_sim_L9.tif
219,284,GAO20230824t173950p0000-E,31.855387670438542,-101.76471491320528,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76774859251967, 31.85319931998083, -101.76160898968539, 31.858414169870745]",GAO,production,2023-12-04 18:47:13.809364+00:00,2025-03-25 22:37:06.719962+00:00,v1,,,,,381.43742003105433,129.45160552769656,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-E/GAO20230824t173950p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-E/GAO20230824t173950p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-E/GAO20230824t173950p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-E/GAO20230824t173950p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-E_sim_L9.tif
220,285,GAO20230824t173950p0000-F,31.851916572615963,-101.77674290110554,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77991271105616, 31.849676444706535, -101.77382607044937, 31.854891464159824]",GAO,production,2023-12-04 18:45:55.382718+00:00,2025-03-25 22:48:47.702590+00:00,v1,,,,,622.8573856128303,128.52924741898266,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-F/GAO20230824t173950p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-F/GAO20230824t173950p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-F/GAO20230824t173950p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-F/GAO20230824t173950p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-F_sim_L9.tif
221,286,GAO20230824t173950p0000-G,31.84494467367228,-101.77228889555651,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78084781834876, 31.843751936396888, -101.76999844596598, 31.853012863625953]",GAO,production,2023-12-04 18:44:34.843055+00:00,2025-03-25 22:37:09.496614+00:00,v1,,,,,689.4073690792895,178.51731292762148,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-G/GAO20230824t173950p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-G/GAO20230824t173950p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-G/GAO20230824t173950p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-G/GAO20230824t173950p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-G_sim_L9.tif
222,287,GAO20230824t173950p0000-H,31.843934524574465,-101.77834017762989,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7812822548551, 31.84218309527401, -101.77519624754096, 31.847353041003135]",GAO,production,2023-12-04 18:44:49.018441+00:00,2025-03-25 22:59:41.787880+00:00,v1,,,,,103.02488320376666,26.87516408477907,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-H/GAO20230824t173950p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-H/GAO20230824t173950p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-H/GAO20230824t173950p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-H/GAO20230824t173950p0000-H_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-H_sim_L9.tif
223,288,GAO20230824t173950p0000-I,31.789723214197693,-101.7614942867162,2023-08-24 17:39:50+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76470429355014, 31.78762311797971, -101.75862177408773, 31.79283811009133]",GAO,production,2023-12-04 18:42:46.286467+00:00,2025-03-25 22:37:13.994308+00:00,v1,,,,,314.7497241320614,48.27010244535447,5.04296875,0.2412109375,167.30893979518237,2.8454786144088446,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-I/GAO20230824t173950p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-I/GAO20230824t173950p0000-I_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-I/GAO20230824t173950p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t173950p0000-I/GAO20230824t173950p0000-I_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9_60resolution/GAO20230824t173950p0000-I_sim_L9.tif
